Datasets/FIVE.txt,FIN,22,19,1.15789,0
Datasets/P01.txt,FIN,527,291,1.811,0
Datasets/GR17.txt,FIN,3585,2085,1.71942,0
Datasets/FRI26.txt,FIN,2039,937,2.17609,1
Datasets/DANTZIG42.txt,FIN,2297,699,3.28612,3
Datasets/ATT48.txt,FIN,117603,10628,11.0654,4
Datasets/berlin52.txt,FIN,21053,7542,2.79143,5
Datasets/st70.txt,FIN,2802,675,4.15111,11
Datasets/pr76.txt,FIN,422254,108159,3.90401,13
Datasets/eil101.txt,FIN,2536,629,4.0318,28
Datasets/bier127.txt,FIN,433235,118282,3.66273,54
