Datasets/FIVE.txt,FIN,21,19,1.10526,0
Datasets/P01.txt,FIN,527,291,1.811,0
Datasets/GR17.txt,FIN,2085,2085,1,0
Datasets/FRI26.txt,FIN,1050,937,1.1206,1
Datasets/DANTZIG42.txt,FIN,724,699,1.03577,6
Datasets/ATT48.txt,FIN,34435,10628,3.24003,11
Datasets/berlin52.txt,FIN,21053,7542,2.79143,6
Datasets/st70.txt,FIN,2802,675,4.15111,15
Datasets/pr76.txt,FIN,422254,108159,3.90401,16
Datasets/eil101.txt,FIN,2536,629,4.0318,40
Datasets/bier127.txt,FIN,433235,118282,3.66273,67
